时间t	称重电压
141.2222	0.00035694
141.3333	0.00035701
141.4444	0.00035714
141.5556	0.00035703
141.6667	0.00035698
141.7778	0.00035687
141.8889	0.00035705
142.0000	0.00035717
142.1111	0.00035701
142.2222	0.00035704
142.3333	0.00035692
142.4444	0.00035706
142.5556	0.00035707
142.6667	0.00035700
142.7778	0.00035691
142.8889	0.00035697
143.0000	0.00035704
143.1111	0.00035682
143.2222	0.00035707
143.3333	0.00035718
143.4444	0.00035701
143.5556	0.00035724
143.6667	0.00035674
143.7778	0.00035695
143.8889	0.00035691
144.0000	0.00035695
144.1111	0.00035706
144.2222	0.00035695
144.3333	0.00035689
144.4444	0.00035686
144.5556	0.00035695
144.6667	0.00035693
144.7778	0.00035683
144.8889	0.00035694
145.0000	0.00035682
145.1111	0.00035701
145.2222	0.00035691
145.3333	0.00035687
145.4444	0.00035691
145.5556	0.00035696
145.6667	0.00035700
145.7778	0.00035691
145.8889	0.00035689
146.0000	0.00035679
146.1111	0.00035686
146.2222	0.00035673
146.3333	0.00035691
146.4444	0.00035704
146.5556	0.00035691
146.6667	0.00035692
146.7778	0.00035670
146.8889	0.00035685
147.0000	0.00035685
147.1111	0.00035687
147.2222	0.00035698
147.3333	0.00035686
147.4444	0.00035699
147.5556	0.00035700
147.6667	0.00035680
147.7778	0.00035694
147.8889	0.00035697
148.0000	0.00035681
148.1111	0.00035683
148.2222	0.00035690
148.3333	0.00035685
148.4444	0.00035695
148.5556	0.00035683
148.6667	0.00035673
148.7778	0.00035702
148.8889	0.00035685
149.0000	0.00035694
149.1111	0.00035684
149.2222	0.00035683
149.3333	0.00035680
149.4444	0.00035688
149.5556	0.00035678
149.6667	0.00035681
149.7778	0.00035688
149.8889	0.00035695
150.0000	0.00035674
150.1111	0.00035664
150.2222	0.00035681
150.3333	0.00035676
150.4444	0.00035679
150.5556	0.00035678
150.6667	0.00035692
150.7778	0.00035684
150.8889	0.00035680
151.0000	0.00035685
151.1111	0.00035687
151.2222	0.00035686
151.3333	0.00035680
151.4444	0.00035676
151.5556	0.00035679
151.6667	0.00035678
151.7778	0.00035677
151.8889	0.00035677
152.0000	0.00035684
152.1111	0.00035662
152.2222	0.00035683
152.3333	0.00035673
152.4444	0.00035674
152.5556	0.00035666
152.6667	0.00035672
152.7778	0.00035676
152.8889	0.00035683
153.0000	0.00035683
153.1111	0.00035682
153.2222	0.00035691
153.3333	0.00035674
153.4444	0.00035666
153.5556	0.00035679
153.6667	0.00035664
153.7778	0.00035671
153.8889	0.00035686
154.0000	0.00035672
154.1111	0.00035686
154.2222	0.00035682
154.3333	0.00035674
154.4444	0.00035668
154.5556	0.00035663
154.6667	0.00035674
154.7778	0.00035681
154.8889	0.00035672
155.0000	0.00035674
155.1111	0.00035683
155.2222	0.00035667
155.3333	0.00035680
155.4444	0.00035667
155.5556	0.00035670
155.6667	0.00035677
155.7778	0.00035682
155.8889	0.00035677
156.0000	0.00035661
156.1111	0.00035674
156.2222	0.00035680
156.3333	0.00035674
156.4444	0.00035682
156.5556	0.00035668
156.6667	0.00035665
156.7778	0.00035663
156.8889	0.00035684
157.0000	0.00035685
157.1111	0.00035666
157.2222	0.00035660
157.3333	0.00035668
157.4444	0.00035673
157.5556	0.00035669
157.6667	0.00035671
157.7778	0.00035672
157.8889	0.00035660
158.0000	0.00035655
158.1111	0.00035664
158.2222	0.00035654
158.3333	0.00035667
158.4444	0.00035655
158.5556	0.00035658
158.6667	0.00035661
158.7778	0.00035660
158.8889	0.00035660
159.0000	0.00035656
159.1111	0.00035659
159.2222	0.00035667
159.3333	0.00035664
159.4444	0.00035663
159.5556	0.00035649
159.6667	0.00035653
159.7778	0.00035690
159.8889	0.00035657
160.0000	0.00035628
160.1111	0.00035666
160.2222	0.00035664
160.3333	0.00035674
160.4444	0.00035656
160.5556	0.00035655
160.6667	0.00035637
160.7778	0.00035663
160.8889	0.00035672
161.0000	0.00035662
161.1111	0.00035647
161.2222	0.00035642
161.3333	0.00035657
161.4444	0.00035670
161.5556	0.00035666
161.6667	0.00035655
161.7778	0.00035637
161.8889	0.00035653
162.0000	0.00035662
162.1111	0.00035653
162.2222	0.00035654
162.3333	0.00035651
162.4444	0.00035651
162.5556	0.00035654
162.6667	0.00035656
162.7778	0.00035651
162.8889	0.00035648
163.0000	0.00035644
163.1111	0.00035651
163.2222	0.00035664
163.3333	0.00035653
163.4444	0.00035657
163.5556	0.00035660
163.6667	0.00035656
163.7778	0.00035654
163.8889	0.00035647
164.0000	0.00035664
164.1111	0.00035648
164.2222	0.00035639
164.3333	0.00035648
164.4444	0.00035647
164.5556	0.00035640
164.6667	0.00035648
164.7778	0.00035651
164.8889	0.00035648
165.0000	0.00035653
165.1111	0.00035658
165.2222	0.00035647
165.3333	0.00035659
165.4444	0.00035648
165.5556	0.00035644
165.6667	0.00035650
165.7778	0.00035639
165.8889	0.00035652
166.0000	0.00035633
166.1111	0.00035641
166.2222	0.00035644
166.3333	0.00035634
166.4444	0.00035645
166.5556	0.00035656
166.6667	0.00035668
166.7778	0.00035637
166.8889	0.00035642
167.0000	0.00035644
167.1111	0.00035649
167.2222	0.00035633
167.3333	0.00035648
167.4444	0.00035645
167.5556	0.00035656
167.6667	0.00035623
167.7778	0.00035652
167.8889	0.00035667
168.0000	0.00035642
168.1111	0.00035652
168.2222	0.00035639
168.3333	0.00035641
168.4444	0.00035638
168.5556	0.00035649
168.6667	0.00035639
168.7778	0.00035642
168.8889	0.00035634
169.0000	0.00035638
169.1111	0.00035641
169.2222	0.00035634
169.3333	0.00035646
169.4444	0.00035631
169.5556	0.00035628
169.6667	0.00035640
169.7778	0.00035641
169.8889	0.00035663
170.0000	0.00035655
170.1111	0.00035629
170.2222	0.00035653
170.3333	0.00035644
170.4444	0.00035639
170.5556	0.00035632
170.6667	0.00035646
170.7778	0.00035642
170.8889	0.00035632
171.0000	0.00035643
171.1111	0.00035635
171.2222	0.00035625
171.3333	0.00035630
171.4444	0.00035652
171.5556	0.00035647
171.6667	0.00035631
171.7778	0.00035637
171.8889	0.00035626
172.0000	0.00035634
172.1111	0.00035638
172.2222	0.00035636
172.3333	0.00035635
172.4444	0.00035635
172.5556	0.00035625
172.6667	0.00035628
172.7778	0.00035638
172.8889	0.00035623
173.0000	0.00035631
173.1111	0.00035633
173.2222	0.00035633
173.3333	0.00035637
173.4444	0.00035635
173.5556	0.00035632
173.6667	0.00035631
173.7778	0.00035634
173.8889	0.00035622
174.0000	0.00035626
174.1111	0.00035635
174.2222	0.00035653
174.3333	0.00035621
174.4444	0.00035629
174.5556	0.00035629
174.6667	0.00035634
174.7778	0.00036497
174.8889	0.00039192
175.0000	0.00037291
175.1111	0.00037093
175.2222	0.00037457
175.3333	0.00037238
175.4444	0.00037523
175.5556	0.00037424
175.6667	0.00036995
175.7778	0.00037416
175.8889	0.00037114
176.0000	0.00037295
176.1111	0.00037074
176.2222	0.00037546
176.3333	0.00037498
176.4444	0.00037450
176.5556	0.00037172
176.6667	0.00037072
176.7778	0.00037396
176.8889	0.00037214
177.0000	0.00037316
177.1111	0.00037534
177.2222	0.00037631
177.3333	0.00037342
177.4444	0.00037555
177.5556	0.00036345
177.6667	0.00037183
177.7778	0.00037133
177.8889	0.00037029
178.0000	0.00037342
178.1111	0.00037126
178.2222	0.00037077
178.3333	0.00037230
178.4444	0.00037494
178.5556	0.00037279
178.6667	0.00037418
178.7778	0.00037189
178.8889	0.00037085
179.0000	0.00037102
179.1111	0.00037609
179.2222	0.00037281
179.3333	0.00037006
179.4444	0.00037656
179.5556	0.00036942
179.6667	0.00037424
179.7778	0.00036977
179.8889	0.00037274
180.0000	0.00037069
180.1111	0.00037514
180.2222	0.00036808
180.3333	0.00036790
180.4444	0.00037332
180.5556	0.00037033
180.6667	0.00037286
180.7778	0.00037225
180.8889	0.00037214
181.0000	0.00036936
181.1111	0.00037513
181.2222	0.00036950
181.3333	0.00037016
181.4444	0.00036805
181.5556	0.00037255
181.6667	0.00037404
181.7778	0.00037219
181.8889	0.00037019
182.0000	0.00037391
182.1111	0.00037020
182.2222	0.00037048
182.3333	0.00037032
182.4444	0.00037255
182.5556	0.00037228
182.6667	0.00037313
182.7778	0.00037066
182.8889	0.00037201
183.0000	0.00037051
183.1111	0.00037406
183.2222	0.00037304
183.3333	0.00037041
183.4444	0.00037199
183.5556	0.00036541
183.6667	0.00037091
183.7778	0.00036992
183.8889	0.00037602
184.0000	0.00036811
184.1111	0.00037343
184.2222	0.00037164
184.3333	0.00037092
184.4444	0.00036987
184.5556	0.00036903
184.6667	0.00037014
184.7778	0.00036812
184.8889	0.00037046
185.0000	0.00037460
185.1111	0.00037104
185.2222	0.00036895
185.3333	0.00037226
185.4444	0.00036989
185.5556	0.00036882
185.6667	0.00037314
185.7778	0.00036906
185.8889	0.00037146
186.0000	0.00036563
186.1111	0.00036906
186.2222	0.00037155
186.3333	0.00036989
186.4444	0.00037111
186.5556	0.00037491
186.6667	0.00037251
186.7778	0.00037260
186.8889	0.00037302
187.0000	0.00037019
187.1111	0.00037128
187.2222	0.00037135
187.3333	0.00036988
187.4444	0.00037003
187.5556	0.00036999
187.6667	0.00037250
187.7778	0.00037104
187.8889	0.00037302
188.0000	0.00037090
188.1111	0.00036754
188.2222	0.00037363
188.3333	0.00036804
188.4444	0.00037200
188.5556	0.00036746
188.6667	0.00037323
188.7778	0.00037278
188.8889	0.00036650
189.0000	0.00037300
189.1111	0.00037069
189.2222	0.00037081
189.3333	0.00036806
189.4444	0.00037305
189.5556	0.00036921
189.6667	0.00036974
189.7778	0.00037080
189.8889	0.00036854
190.0000	0.00037155
190.1111	0.00036963
190.2222	0.00036873
190.3333	0.00037216
190.4444	0.00037219
190.5556	0.00036774
190.6667	0.00036894
190.7778	0.00036768
190.8889	0.00036959
191.0000	0.00036918
191.1111	0.00037074
191.2222	0.00037380
191.3333	0.00037128
191.4444	0.00037030
191.5556	0.00037158
191.6667	0.00036968
191.7778	0.00037133
191.8889	0.00036965
192.0000	0.00036914
192.1111	0.00037129
192.2222	0.00037180
192.3333	0.00036938
192.4444	0.00036855
192.5556	0.00036782
192.6667	0.00036885
192.7778	0.00036804
192.8889	0.00036744
193.0000	0.00036806
193.1111	0.00036887
193.2222	0.00036889
193.3333	0.00036890
193.4444	0.00036914
193.5556	0.00037048
193.6667	0.00037020
193.7778	0.00036923
193.8889	0.00037165
194.0000	0.00036840
194.1111	0.00037094
194.2222	0.00036962
194.3333	0.00037190
194.4444	0.00036887
194.5556	0.00036886
194.6667	0.00037066
194.7778	0.00036904
194.8889	0.00036865
195.0000	0.00036898
195.1111	0.00037117
195.2222	0.00036846
195.3333	0.00036779
195.4444	0.00036928
195.5556	0.00036972
195.6667	0.00036807
195.7778	0.00037015
195.8889	0.00036795
196.0000	0.00037250
196.1111	0.00036912
196.2222	0.00036996
196.3333	0.00036893
196.4444	0.00037282
196.5556	0.00036835
196.6667	0.00036873
196.7778	0.00036757
196.8889	0.00037018
197.0000	0.00036764
197.1111	0.00037012
197.2222	0.00036825
197.3333	0.00036799
197.4444	0.00036788
197.5556	0.00037158
197.6667	0.00036854
197.7778	0.00036637
197.8889	0.00037061
198.0000	0.00036717
198.1111	0.00037076
198.2222	0.00037134
198.3333	0.00037000
198.4444	0.00036822
198.5556	0.00036700
198.6667	0.00037164
198.7778	0.00036911
198.8889	0.00036737
199.0000	0.00036867
199.1111	0.00036777
199.2222	0.00036842
199.3333	0.00037095
199.4444	0.00037114
199.5556	0.00036687
199.6667	0.00037025
199.7778	0.00036965
199.8889	0.00036977
200.0000	0.00036991
200.1111	0.00036945
200.2222	0.00036944
200.3333	0.00036588
200.4444	0.00036819
200.5556	0.00036739
200.6667	0.00037027
200.7778	0.00036684
200.8889	0.00036696
201.0000	0.00036898
201.1111	0.00036869
201.2222	0.00037058
201.3333	0.00036908
201.4444	0.00036752
201.5556	0.00036987
201.6667	0.00036826
201.7778	0.00037045
201.8889	0.00036826
202.0000	0.00036752
202.1111	0.00036889
202.2222	0.00036659
202.3333	0.00037009
202.4444	0.00036799
202.5556	0.00037121
202.6667	0.00036489
202.7778	0.00036797
202.8889	0.00036834
203.0000	0.00036913
203.1111	0.00036835
203.2222	0.00036861
203.3333	0.00036960
203.4444	0.00036938
203.5556	0.00036652
203.6667	0.00036794
203.7778	0.00036844
203.8889	0.00036895
204.0000	0.00037000
204.1111	0.00036842
204.2222	0.00036972
204.3333	0.00036791
204.4444	0.00036865
204.5556	0.00036942
204.6667	0.00036690
204.7778	0.00036790
204.8889	0.00036729
205.0000	0.00036985
205.1111	0.00036811
205.2222	0.00036654
205.3333	0.00036733
205.4444	0.00036765
205.5556	0.00036869
205.6667	0.00036780
205.7778	0.00036744
205.8889	0.00036699
206.0000	0.00036857
206.1111	0.00036814
206.2222	0.00036832
206.3333	0.00036836
206.4444	0.00036713
206.5556	0.00036816
206.6667	0.00036732
206.7778	0.00036927
206.8889	0.00036641
207.0000	0.00036731
207.1111	0.00036778
207.2222	0.00036964
207.3333	0.00036708
207.4444	0.00036760
207.5556	0.00036629
207.6667	0.00036824
207.7778	0.00036736
207.8889	0.00036897
208.0000	0.00036736
208.1111	0.00036834
208.2222	0.00036930
208.3333	0.00036649
208.4444	0.00036906
208.5556	0.00036872
208.6667	0.00036655
208.7778	0.00036836
208.8889	0.00036774
209.0000	0.00036901
209.1111	0.00036814
209.2222	0.00036699
209.3333	0.00036757
209.4444	0.00036503
209.5556	0.00036673
209.6667	0.00036766
209.7778	0.00036740
209.8889	0.00036737
210.0000	0.00036795
210.1111	0.00036605
210.2222	0.00036689
210.3333	0.00036641
210.4444	0.00036802
210.5556	0.00036874
210.6667	0.00036781
210.7778	0.00036688
210.8889	0.00036645
211.0000	0.00036669
211.1111	0.00036660
211.2222	0.00036977
211.3333	0.00036667
211.4444	0.00036813
211.5556	0.00036521
211.6667	0.00036649
211.7778	0.00036694
211.8889	0.00036814
212.0000	0.00036643
212.1111	0.00036861
212.2222	0.00036623
212.3333	0.00036640
212.4444	0.00036576
212.5556	0.00036672
212.6667	0.00036862
212.7778	0.00036661
212.8889	0.00036719
213.0000	0.00036874
213.1111	0.00036641
213.2222	0.00036769
213.3333	0.00036736
213.4444	0.00036658
213.5556	0.00036770
213.6667	0.00036906
213.7778	0.00036887
213.8889	0.00036595
214.0000	0.00036794
214.1111	0.00036674
214.2222	0.00036659
214.3333	0.00036720
214.4444	0.00036692
214.5556	0.00036592
214.6667	0.00036736
214.7778	0.00036727
214.8889	0.00036705
215.0000	0.00036740
215.1111	0.00036792
215.2222	0.00036642
215.3333	0.00036653
215.4444	0.00036665
215.5556	0.00036645
215.6667	0.00036629
215.7778	0.00036745
215.8889	0.00036709
216.0000	0.00036697
216.1111	0.00036558
216.2222	0.00036604
216.3333	0.00036689
216.4444	0.00036689
216.5556	0.00036731
216.6667	0.00036702
216.7778	0.00036697
216.8889	0.00036705
217.0000	0.00036723
217.1111	0.00036610
217.2222	0.00036693
217.3333	0.00036703
217.4444	0.00036757
217.5556	0.00036754
217.6667	0.00036523
217.7778	0.00036729
217.8889	0.00036628
218.0000	0.00036684
218.1111	0.00036711
218.2222	0.00036551
218.3333	0.00036668
218.4444	0.00036590
218.5556	0.00036602
218.6667	0.00036826
218.7778	0.00036574
218.8889	0.00036586
219.0000	0.00036485
219.1111	0.00036604
219.2222	0.00036646
219.3333	0.00036697
219.4444	0.00036634
219.5556	0.00036706
219.6667	0.00036776
219.7778	0.00036503
219.8889	0.00036572
220.0000	0.00036620
220.1111	0.00036541
220.2222	0.00036671
220.3333	0.00036632
220.4444	0.00036505
220.5556	0.00036757
220.6667	0.00036486
220.7778	0.00036865
220.8889	0.00036662
221.0000	0.00036641
221.1111	0.00036586
221.2222	0.00036621
221.3333	0.00036624
221.4444	0.00036574
221.5556	0.00036695
221.6667	0.00036671
221.7778	0.00036509
221.8889	0.00036647
222.0000	0.00036760
222.1111	0.00036662
222.2222	0.00036630
222.3333	0.00036510
222.4444	0.00036591
222.5556	0.00036741
222.6667	0.00036627
222.7778	0.00036647
222.8889	0.00036664
223.0000	0.00036698
223.1111	0.00036620
223.2222	0.00036762
223.3333	0.00036629
223.4444	0.00036748
223.5556	0.00036627
223.6667	0.00036562
223.7778	0.00036667
223.8889	0.00036710
224.0000	0.00036772
224.1111	0.00036669
224.2222	0.00036677
224.3333	0.00036693
224.4444	0.00036548
224.5556	0.00036708
224.6667	0.00036730
224.7778	0.00036614
224.8889	0.00036567
225.0000	0.00036702
225.1111	0.00036620
225.2222	0.00036685
225.3333	0.00036575
225.4444	0.00036529
225.5556	0.00036638
225.6667	0.00036627
225.7778	0.00036572
225.8889	0.00036732
226.0000	0.00036620
226.1111	0.00036576
226.2222	0.00036570
226.3333	0.00036617
226.4444	0.00036357
226.5556	0.00036703
226.6667	0.00036652
226.7778	0.00036574
226.8889	0.00036715
227.0000	0.00036816
227.1111	0.00036543
227.2222	0.00036479
227.3333	0.00036643
227.4444	0.00036529
227.5556	0.00036654
227.6667	0.00036561
227.7778	0.00036637
227.8889	0.00036660
228.0000	0.00036525
228.1111	0.00036514
228.2222	0.00036544
228.3333	0.00036579
228.4444	0.00036524
228.5556	0.00036591
228.6667	0.00036507
228.7778	0.00036613
228.8889	0.00036557
229.0000	0.00036591
229.1111	0.00036610
229.2222	0.00036459
229.3333	0.00036581
229.4444	0.00036654
229.5556	0.00036522
229.6667	0.00036603
229.7778	0.00036665
229.8889	0.00036541
230.0000	0.00036571
230.1111	0.00036520
230.2222	0.00036702
230.3333	0.00036483
230.4444	0.00036669
230.5556	0.00036472
230.6667	0.00036606
230.7778	0.00036516
230.8889	0.00036482
231.0000	0.00036561
231.1111	0.00036541
231.2222	0.00036612
231.3333	0.00036564
231.4444	0.00036570
231.5556	0.00036573
231.6667	0.00036595
231.7778	0.00036539
231.8889	0.00036617
232.0000	0.00036680
232.1111	0.00036527
232.2222	0.00036512
232.3333	0.00036637
232.4444	0.00036494
232.5556	0.00036629
232.6667	0.00036509
232.7778	0.00036609
232.8889	0.00036543
233.0000	0.00036495
233.1111	0.00036593
233.2222	0.00036439
233.3333	0.00036675
233.4444	0.00036393
233.5556	0.00036635
233.6667	0.00036590
233.7778	0.00036535
233.8889	0.00036464
234.0000	0.00036556
234.1111	0.00036475
234.2222	0.00036476
234.3333	0.00036597
234.4444	0.00036607
234.5556	0.00036341
234.6667	0.00036598
234.7778	0.00036668
234.8889	0.00036598
235.0000	0.00036448
235.1111	0.00036266
235.2222	0.00036660
235.3333	0.00036515
235.4444	0.00036375
235.5556	0.00036675
235.6667	0.00036796
235.7778	0.00036399
235.8889	0.00036480
236.0000	0.00036547
236.1111	0.00036282
236.2222	0.00036715
236.3333	0.00036730
236.4444	0.00036661
236.5556	0.00036385
236.6667	0.00036570
236.7778	0.00036463
236.8889	0.00036348
237.0000	0.00036580
237.1111	0.00036446
237.2222	0.00036623
237.3333	0.00036415
237.4444	0.00036516
237.5556	0.00036280
237.6667	0.00036204
237.7778	0.00036629
237.8889	0.00036587
238.0000	0.00036759
238.1111	0.00036301
238.2222	0.00036510
238.3333	0.00036053
238.4444	0.00036620
238.5556	0.00036560
238.6667	0.00036622
238.7778	0.00036499
238.8889	0.00036327
239.0000	0.00036568
239.1111	0.00036492
239.2222	0.00036551
239.3333	0.00036591
239.4444	0.00036237
239.5556	0.00036321
239.6667	0.00036673
239.7778	0.00036485
239.8889	0.00036587
240.0000	0.00036277
240.1111	0.00036553
240.2222	0.00036536
240.3333	0.00036342
240.4444	0.00036555
240.5556	0.00036557
240.6667	0.00036626
240.7778	0.00036408
240.8889	0.00036549
241.0000	0.00036317
241.1111	0.00036419
241.2222	0.00036319
241.3333	0.00036542
241.4444	0.00036114
241.5556	0.00036597
241.6667	0.00036418
241.7778	0.00036483
241.8889	0.00036384
242.0000	0.00036301
242.1111	0.00036475
242.2222	0.00036376
242.3333	0.00036531
242.4444	0.00036403
242.5556	0.00036424
242.6667	0.00036454
242.7778	0.00036347
242.8889	0.00036445
243.0000	0.00036410
243.1111	0.00036444
243.2222	0.00036427
243.3333	0.00036415
243.4444	0.00036423
243.5556	0.00036448
243.6667	0.00036415
243.7778	0.00036442
243.8889	0.00036388
244.0000	0.00036442
244.1111	0.00036421
244.2222	0.00036426
244.3333	0.00036411
244.4444	0.00036395
244.5556	0.00036402
244.6667	0.00036413
244.7778	0.00036391
244.8889	0.00036442
245.0000	0.00036376
245.1111	0.00036427
245.2222	0.00036411
245.3333	0.00036425
245.4444	0.00036400
245.5556	0.00036377
245.6667	0.00036422
245.7778	0.00036399
245.8889	0.00036406
246.0000	0.00036403
246.1111	0.00036398
246.2222	0.00036415
246.3333	0.00036402
246.4444	0.00036405
246.5556	0.00036390
246.6667	0.00036407
246.7778	0.00036401
246.8889	0.00036397
247.0000	0.00036399
247.1111	0.00036390
247.2222	0.00036416
247.3333	0.00036392
247.4444	0.00036410
247.5556	0.00036396
247.6667	0.00036397
247.7778	0.00036388
247.8889	0.00036396
248.0000	0.00036390
248.1111	0.00036390
248.2222	0.00036393
248.3333	0.00036391
248.4444	0.00036388
248.5556	0.00036398
248.6667	0.00036389
248.7778	0.00036401
248.8889	0.00036395
249.0000	0.00036395
249.1111	0.00036403
249.2222	0.00036388
249.3333	0.00036390
249.4444	0.00036385
249.5556	0.00036414
249.6667	0.00036396
249.7778	0.00036400
249.8889	0.00036391
250.0000	0.00036377
250.1111	0.00036409
250.2222	0.00036376
250.3333	0.00036406
250.4444	0.00036393
250.5556	0.00036385
250.6667	0.00036386
250.7778	0.00036386
250.8889	0.00036401
251.0000	0.00036387
251.1111	0.00036410
251.2222	0.00036386
251.3333	0.00036377
251.4444	0.00036398
251.5556	0.00036385
251.6667	0.00036406
251.7778	0.00036390
251.8889	0.00036401
252.0000	0.00036379
252.1111	0.00036398
252.2222	0.00036376
252.3333	0.00036382
252.4444	0.00036415
252.5556	0.00036384
252.6667	0.00036388
252.7778	0.00036382
252.8889	0.00036402
253.0000	0.00036376
253.1111	0.00036377
253.2222	0.00036394
253.3333	0.00036380
253.4444	0.00036383
253.5556	0.00036381
253.6667	0.00036385
253.7778	0.00036388
253.8889	0.00036379
254.0000	0.00036389
254.1111	0.00036382
254.2222	0.00036391
254.3333	0.00036377
254.4444	0.00036395
254.5556	0.00036380
254.6667	0.00036387
254.7778	0.00036375
254.8889	0.00036376
255.0000	0.00036389
255.1111	0.00036373
255.2222	0.00036386
255.3333	0.00036375
255.4444	0.00036389
255.5556	0.00036374
255.6667	0.00036378
255.7778	0.00036389
255.8889	0.00036380
256.0000	0.00036381
256.1111	0.00036376
256.2222	0.00036377
256.3333	0.00036373
256.4444	0.00036388
256.5556	0.00036374
256.6667	0.00036380
256.7778	0.00036377
256.8889	0.00036373
257.0000	0.00036388
257.1111	0.00036389
257.2222	0.00036366
257.3333	0.00036369
257.4444	0.00036353
257.5556	0.00036377
257.6667	0.00036380
257.7778	0.00036374
257.8889	0.00036377
258.0000	0.00036355
258.1111	0.00036382
258.2222	0.00036361
258.3333	0.00036361
258.4444	0.00036363
258.5556	0.00036360
258.6667	0.00036373
258.7778	0.00036375
258.8889	0.00036374
259.0000	0.00036348
259.1111	0.00036371
259.2222	0.00036374
259.3333	0.00036373
259.4444	0.00036378
259.5556	0.00036370
259.6667	0.00036379
259.7778	0.00036371
259.8889	0.00036380
260.0000	0.00036384
260.1111	0.00036387
260.2222	0.00036370
260.3333	0.00036361
260.4444	0.00036369
260.5556	0.00036375
260.6667	0.00036371
260.7778	0.00036377
260.8889	0.00036364
261.0000	0.00036365
261.1111	0.00036373
261.2222	0.00036369
261.3333	0.00036360
261.4444	0.00036360
261.5556	0.00036373
261.6667	0.00036371
261.7778	0.00036378
261.8889	0.00036361
262.0000	0.00036370
262.1111	0.00036358
262.2222	0.00036363
262.3333	0.00036364
262.4444	0.00036355
262.5556	0.00036366
262.6667	0.00036357
262.7778	0.00036365
262.8889	0.00036378
263.0000	0.00036376
263.1111	0.00036370
263.2222	0.00036293
263.3333	0.00036285
263.4444	0.00036386
263.5556	0.00036366
263.6667	0.00036358
263.7778	0.00036351
263.8889	0.00036357
264.0000	0.00036352
264.1111	0.00036354
264.2222	0.00036351
264.3333	0.00036342
264.4444	0.00036344
264.5556	0.00036367
264.6667	0.00036368
264.7778	0.00036356
264.8889	0.00036361
265.0000	0.00036367
265.1111	0.00036358
265.2222	0.00036356
265.3333	0.00036365
265.4444	0.00036373
265.5556	0.00036356
265.6667	0.00036357
265.7778	0.00036363
265.8889	0.00036357
266.0000	0.00036375
266.1111	0.00036362
266.2222	0.00036351
266.3333	0.00036348
266.4444	0.00036354
266.5556	0.00036364
266.6667	0.00036369
266.7778	0.00036359
266.8889	0.00036359
267.0000	0.00036360
267.1111	0.00036376
267.2222	0.00036378
267.3333	0.00036368
267.4444	0.00036355
267.5556	0.00036367
267.6667	0.00036357
267.7778	0.00036360
267.8889	0.00036362
268.0000	0.00036349
268.1111	0.00036340
268.2222	0.00036353
268.3333	0.00036350
268.4444	0.00036357
268.5556	0.00036356
268.6667	0.00036359
268.7778	0.00036339
268.8889	0.00036342
269.0000	0.00036353
269.1111	0.00036353
269.2222	0.00036341
269.3333	0.00036347
269.4444	0.00036355
269.5556	0.00036350
269.6667	0.00036353
269.7778	0.00036358
269.8889	0.00036332
270.0000	0.00036341
270.1111	0.00036348
270.2222	0.00036352
270.3333	0.00036352
270.4444	0.00036350
270.5556	0.00036347
270.6667	0.00036361
270.7778	0.00036344
270.8889	0.00036349
271.0000	0.00036355
271.1111	0.00036348
271.2222	0.00036352
271.3333	0.00036347
271.4444	0.00036344
271.5556	0.00036360
271.6667	0.00036354
271.7778	0.00036338
271.8889	0.00036341
272.0000	0.00036339
272.1111	0.00036349
272.2222	0.00036349
272.3333	0.00036350
272.4444	0.00036343
272.5556	0.00036349
272.6667	0.00036342
272.7778	0.00036348
272.8889	0.00036346
273.0000	0.00036354
273.1111	0.00036346
273.2222	0.00036354
273.3333	0.00036351
273.4444	0.00036351
273.5556	0.00036335
273.6667	0.00036351
273.7778	0.00036340
273.8889	0.00036339
274.0000	0.00036331
274.1111	0.00036349
274.2222	0.00036339
274.3333	0.00036335
274.4444	0.00036333
274.5556	0.00036326
274.6667	0.00036335
274.7778	0.00036343
274.8889	0.00036332
275.0000	0.00036339
275.1111	0.00036350
275.2222	0.00036342
275.3333	0.00036336
275.4444	0.00036339
275.5556	0.00036338
275.6667	0.00036336
275.7778	0.00036347
275.8889	0.00036338
276.0000	0.00036343
276.1111	0.00036342
276.2222	0.00036338
276.3333	0.00036341
276.4444	0.00036352
276.5556	0.00036354
276.6667	0.00036339
276.7778	0.00036329
276.8889	0.00036325
277.0000	0.00036335
277.1111	0.00036342
277.2222	0.00036326
277.3333	0.00036341
277.4444	0.00036329
277.5556	0.00036325
277.6667	0.00036340
277.7778	0.00036332
277.8889	0.00036328
278.0000	0.00036334
278.1111	0.00036333
278.2222	0.00036331
278.3333	0.00036336
278.4444	0.00036336
278.5556	0.00036326
278.6667	0.00036327
278.7778	0.00036327
278.8889	0.00036328
279.0000	0.00036325
279.1111	0.00036337
279.2222	0.00036339
279.3333	0.00036331
279.4444	0.00036334
279.5556	0.00036326
279.6667	0.00036317
279.7778	0.00036321
279.8889	0.00036332
280.0000	0.00036334
280.1111	0.00036326
280.2222	0.00036322
280.3333	0.00036326
280.4444	0.00036332
280.5556	0.00036328
280.6667	0.00036321
280.7778	0.00036332
280.8889	0.00036323
281.0000	0.00036324
281.1111	0.00036342
281.2222	0.00036334
281.3333	0.00036321
281.4444	0.00036331
281.5556	0.00036328
281.6667	0.00036316
281.7778	0.00036317
281.8889	0.00036320
282.0000	0.00036344
282.1111	0.00036325
282.2222	0.00036326
282.3333	0.00036310
